@RELATION training

@ATTRIBUTE ram REAL
@ATTRIBUTE cpuutilisation REAL
@ATTRIBUTE hostutilisation REAL
@ATTRIBUTE sla REAL
@ATTRIBUTE migration {0,1}

@DATA
613,0.972518,10,0.043692,1
613,0.642353,8,0.056704,1
613,0.931845,7,0.03973,1
613,0.795328,6,0.047432,1
613,0.478707,4,0.037315,1
613,0.617106,5,0.02997,1
613,0.858423,8,0.042931,1
613,0.7568,8,0.039738,1
613,0.292021,3,0.03861,1
870,0.879709,47,0.056117,1
613,0.731809,5,0.03188,1
613,0.518415,4,0.027187,1
613,0.09097,1,0.041054,1
870,0.271026,11,0.036404,1
613,0.3711,3,0.025386,1
870,0.636477,30,0.042733,1
613,0.991303,8,0.034081,1
870,0.472834,20,0.052383,1
613,0.344021,3,0.039992,1
870,0.865842,46,0.065697,1
613,0.789189,8,0.035121,1
613,0.261388,3,0.033097,1
613,0.25543,3,0.034826,1
613,0.094774,1,0.038483,1
870,0.675442,40,0.046758,1
613,0.08457,1,0.039391,1
870,0.950782,38,0.048568,1
870,0.89138,33,0.046716,1
870,0.863895,36,0.051396,1
613,0.867836,9,0.038396,1
1740,0.691278,30,0.0418,1
1740,0.74563,35,0.05569,1
613,0.733692,9,0.043238,1
870,0.973358,39,0.035178,1
613,0.306806,3,0.034515,1
613,0.768854,8,0.050403,1
613,0.008562,0,0.046931,1
613,0.748333,7,0.034195,1
613,0.756147,8,0.046699,1
613,0.830676,9,0.046925,1
613,0.53825,5,0.041961,1
1740,0.521425,22,0.044419,1
870,0.79832,36,0.048265,1
870,0.731861,27,0.045549,1
613,0.588144,5,0.033063,1
613,0.096943,1,0.040777,1
870,0.850167,39,0.045217,1
613,0.740321,6,0.041277,1
613,0.870351,8,0.0424,1
870,0.605805,28,0.03982,1
870,0.800017,30,0.053601,1
613,0.134655,1,0.030906,1
870,0.945922,44,0.028933,1
613,0.191524,2,0.042614,1
870,0.58502,30,0.05162,1
870,0.326607,18,0.037047,1
1740,0.252052,14,0.04679,1
613,0.758379,6,0.034446,1
1740,0.901637,28,0.057858,1
613,0.006431,0,0.029224,1
870,0.617944,36,0.032516,1
613,0.206572,2,0.033854,1
870,0.547049,27,0.040273,1
613,0.115237,1,0.035573,1
613,0.231183,2,0.056605,1
613,0.797219,6,0.045745,1
870,0.483435,24,0.060813,1
613,0.37038,3,0.02663,1
870,0.896738,36,0.039796,1
870,0.55002,28,0.035729,1
613,0.856776,6,0.040614,1
870,0.081297,3,0.034475,1
613,0.83571,8,0.029529,1
613,0.160812,1,0.039768,1
613,0.856259,6,0.043577,1
613,0.032572,0,0.05649,1
613,0.99232,9,0.042288,1
613,0.442193,4,0.041772,1
613,0.550697,4,0.040528,1
613,0.671943,5,0.052996,1
870,0.796867,32,0.055681,1
870,0.62664,29,0.047163,1
613,0.01309,0,0.038993,1
613,0.153308,2,0.033261,1
613,0.052333,0,0.035276,1
870,0.835868,40,0.054494,1
613,0.613405,5,0.029179,1
870,0.300484,14,0.042835,1
870,0.735989,38,0.036944,1
613,0.641842,8,0.028781,1
613,0.357388,2,0.046631,1
613,0.552309,4,0.037922,1
613,0.049656,0,0.046724,1
613,0.946546,6,0.04333,1
613,0.383051,3,0.042786,1
613,0.506568,4,0.048654,1
613,0.910157,7,0.040618,1
613,0.977593,9,0.042825,1
613,0.241107,3,0.041468,1
613,0.043519,0,0.043322,1
613,0.204477,2,0.037254,1
870,0.350789,14,0.052593,1
870,0.811534,57,0.045453,1
613,0.408334,3,0.03509,1
870,0.919096,40,0.032387,1
613,0.809776,7,0.038742,1
613,0.576904,5,0.045107,1
613,0.230914,2,0.036749,1
613,0.647475,8,0.046614,1
613,0.634032,7,0.033186,1
613,0.762727,5,0.042269,1
613,0.725059,5,0.037849,1
613,0.993941,7,0.033527,1
613,0.73555,5,0.042585,1
870,0.896123,35,0.051394,1
1740,0.92732,32,0.03067,1
1740,0.620748,25,0.034085,1
613,0.429158,4,0.030671,1
613,0.521288,5,0.028573,1
870,0.842401,33,0.050195,1
613,0.122582,1,0.043085,1
613,0.855066,7,0.040618,1
613,0.860819,7,0.037696,1
613,0.517696,6,0.053392,1
613,0.861902,6,0.046676,1
613,0.827506,6,0.026522,1
870,0.937508,34,0.040496,1
613,0.894798,9,0.042517,1
613,0.024281,0,0.041508,1
613,0.70573,5,0.038409,1
1740,0.787247,26,0.037607,1
613,0.38254,3,0.032964,1
1740,0.796681,26,0.046106,1
613,0.712745,6,0.039943,1
613,0.934726,9,0.039453,1
613,0.062894,1,0.038698,1
613,0.842757,8,0.02728,1
870,0.726122,38,0.067554,1
613,0.502547,5,0.034995,1
1740,0.781349,31,0.039659,1
870,0.655216,25,0.07404,1
870,0.762716,32,0.060332,1
613,0.371613,4,0.028912,1
870,0.434285,25,0.059073,1
613,0.973697,9,0.047007,1
870,0.451871,22,0.043927,1
613,0.360772,5,0.029739,1
613,0.800618,7,0.041518,1
870,0.046261,2,0.04322,1
870,0.932964,36,0.035168,1
870,0.653645,34,0.042938,1
613,0.974485,9,0.040421,1
613,0.613277,5,0.041421,1
870,0.397688,17,0.06169,1
613,0.324601,4,0.035042,1
613,0.484451,6,0.045434,1
613,0.464196,6,0.038413,1
870,0.77587,36,0.039514,1
870,0.895997,37,0.03989,1
613,0.080101,1,0.048265,1
613,0.603326,6,0.042392,1
613,0.746238,7,0.037295,1
613,0.861148,6,0.043268,1
613,0.912104,7,0.029306,1
613,0.651431,5,0.049329,1
613,0.04144,0,0.039542,1
870,0.701936,29,0.069075,1
870,0.847706,45,0.032138,1
613,0.51564,5,0.05221,1
870,0.462832,28,0.041513,1
613,0.700447,7,0.039562,1
870,0.622899,34,0.063558,1
870,0.985186,48,0.042535,1
613,0.84285,8,0.043217,1
613,0.734925,5,0.056329,1
870,0.981602,37,0.045814,1
613,0.24019,2,0.043148,1
870,0.765354,39,0.03617,1
870,0.554238,23,0.052061,1
613,0.687918,7,0.042137,1
613,0.410587,3,0.046287,1
613,0.224201,2,0.032726,1
870,0.848253,35,0.05097,1
870,0.85422,33,0.045454,1
1740,0.879579,34,0.048539,1
870,0.511786,28,0.051267,1
870,0.700019,30,0.054158,1
870,0.964613,48,0.035358,1
613,0.198936,2,0.042192,1
870,0.833258,39,0.050612,1
613,0.328872,3,0.02935,1
1740,0.623911,24,0.055518,1
613,0.787903,7,0.048445,1
870,0.994938,45,0.041453,1
613,0.009405,0,0.033124,1
613,0.350865,4,0.04249,1
613,0.030632,0,0.041221,1
613,0.955535,7,0.038641,1
870,0.529195,21,0.042201,1
613,0.247486,2,0.039339,1
613,0.774991,8,0.03493,1
613,0.119377,1,0.04907,1
1740,0.983375,38,0.043178,1
613,0.985166,8,0.033271,1
870,0.873668,37,0.043295,1
870,0.541364,22,0.039496,1
870,0.527378,28,0.070804,1
613,0.830608,6,0.03875,1
613,0.768745,6,0.034402,1
613,0.254943,2,0.042566,1
870,0.961282,39,0.047078,1
870,0.888153,40,0.058263,1
1740,0.316624,16,0.047512,1
613,0.676267,8,0.02691,1
613,0.565771,3,0.041648,1
870,0.96093,28,0.067235,1
613,0.130979,1,0.048728,1
613,0.388316,3,0.041617,1
1740,0.397577,8,0.044052,1
613,0.903654,7,0.041052,1
613,0.365742,3,0.041509,1
870,0.910085,37,0.03995,1
613,0.232273,2,0.048417,1
613,0.384634,4,0.034534,1
613,0.69343,8,0.028716,1
613,0.901619,8,0.036819,1
870,0.968741,47,0.041141,1
870,0.904872,46,0.035812,1
870,0.931409,50,0.050453,1
613,0.138031,2,0.046702,1
613,0.434752,4,0.049057,1
613,0.94727,10,0.051559,1
870,0.784056,44,0.04192,1
613,0.488315,5,0.042381,1
870,0.501908,25,0.052504,1
1740,0.919654,35,0.03403,1
870,0.864253,39,0.049977,1
613,0.666683,7,0.04844,1
613,0.532003,6,0.037532,1
870,0.332381,17,0.056997,1
613,0.477841,5,0.026747,1
613,0.686481,7,0.036915,1
613,0.651567,4,0.046853,1
613,0.691753,4,0.044078,1
613,0.803012,5,0.032244,1
870,0.905319,30,0.05763,1
613,0.150043,1,0.040475,1
613,0.484842,4,0.033125,1
613,0.132847,1,0.040301,1
613,0.758422,7,0.032251,1
1740,0.17842,3,0.046136,1
870,0.816824,34,0.05534,1
1740,0.602263,23,0.050655,1
613,0.634829,4,0.041683,1
613,0.158871,1,0.03777,1
870,0.714521,26,0.045608,1
613,0.103683,1,0.025948,1
613,0.087661,1,0.034378,1
613,0.960285,8,0.038995,1
613,0.11354,1,0.03665,1
870,0.68236,29,0.054379,1
613,0.690721,7,0.037332,1
613,0.80982,6,0.048342,1
613,0.719021,5,0.042986,1
870,0.493033,19,0.052148,1
613,0.523236,4,0.042218,1
613,0.842702,7,0.038959,1
870,0.505574,23,0.048701,1
613,0.556098,6,0.040907,1
870,0.954895,39,0.051826,1
613,0.351189,4,0.029792,1
870,0.875618,33,0.039088,1
613,0.403239,4,0.040698,1
613,0.782504,8,0.032013,1
613,0.096398,1,0.056241,1
613,0.616817,5,0.044026,1
613,0.192135,2,0.044633,1
613,0.884942,8,0.043037,1
870,0.379757,20,0.051938,1
613,0.338139,3,0.041664,1
613,0.38536,4,0.040463,1
613,0.322919,4,0.040029,1
870,0.975532,45,0.044106,1
613,0.561499,6,0.028904,1
613,0.836644,8,0.033383,1
613,0.381611,4,0.030007,1
1740,0.347476,14,0.047324,1
613,0.807373,8,0.039522,1
613,0.010483,0,0.031992,1
613,0.300523,2,0.031567,1
613,0.306957,2,0.042717,1
613,0.875873,6,0.040832,1
613,0.847492,6,0.03694,1
870,0.764041,30,0.051639,1
613,0.308639,3,0.04293,1
613,0.930428,8,0.035872,1
1740,0.504822,11,0.037241,1
613,0.397697,3,0.038921,1
870,0.984684,35,0.049885,1
613,0.315999,2,0.04351,1
870,0.253472,10,0.05869,1
613,0.980168,12,0.026423,1
613,0.538602,3,0.041018,1
613,0.695923,5,0.036894,1
613,0.022032,0,0.042295,1
613,0.066969,0,0.0404,1
870,0.162147,8,0.06725,1
870,0.875647,45,0.059912,1
613,0.960967,7,0.033796,1
613,0.815978,7,0.034486,1
613,0.057348,0,0.038606,1
613,0.032808,0,0.045729,1
870,0.558732,24,0.054173,1
613,0.594174,5,0.048047,1
870,0.514414,22,0.042081,1
613,0.991102,8,0.04253,1
613,0.544954,6,0.055657,1
613,0.879004,6,0.040816,1
870,0.967705,35,0.049761,1
870,0.496849,24,0.045256,1
613,0.026856,0,0.045087,1
613,0.505771,4,0.041223,1
870,0.875639,46,0.051501,1
613,0.101804,1,0.046642,1
613,0.794264,5,0.047399,1
870,0.925723,33,0.047464,1
613,0.946341,9,0.043208,1
870,0.847026,43,0.051207,1
870,0.816632,40,0.051517,1
613,0.407104,3,0.035141,1
870,0.634709,26,0.04611,1
613,0.982203,10,0.043328,1
870,0.638139,33,0.056784,1
613,0.759384,7,0.036503,1
613,0.818986,6,0.050484,1
613,0.400802,3,0.041617,1
613,0.451627,4,0.037226,1
613,0.495912,4,0.027761,1
613,0.404954,4,0.042537,1
613,0.139514,1,0.027129,1
870,0.942797,34,0.070725,1
613,0.116687,1,0.039734,1
613,0.748079,8,0.055486,1
613,0.351355,3,0.026756,1
870,0.578756,24,0.071129,1
870,0.87977,49,0.038999,1
870,0.169979,10,0.049741,1
613,0.562286,5,0.030032,1
613,0.483856,6,0.041044,1
613,0.479353,5,0.050588,1
613,0.369714,3,0.034952,1
613,0.850889,7,0.043365,1
870,0.292923,12,0.05996,1
870,0.747461,27,0.051276,1
870,0.965052,39,0.052919,1
613,0.902705,8,0.033152,1
870,0.609776,28,0.051169,1
613,0.825664,7,0.042795,1
613,0.371429,3,0.029346,1
613,0.329571,3,0.038562,1
870,0.66001,31,0.050725,1
613,0.916421,9,0.039506,1
613,0.161268,1,0.034892,1
613,0.049296,0,0.044945,1
613,0.793927,7,0.041706,1
613,0.097769,1,0.036697,1
1740,0.825942,22,0.054362,1
613,0.486102,5,0.030904,1
613,0.923138,9,0.051827,1
613,0.917576,10,0.039228,1
613,0.302689,3,0.031635,1
870,0.960722,42,0.03946,1
613,0.151463,1,0.02872,1
613,0.677113,6,0.045478,1
870,0.446018,20,0.062241,1
870,0.960358,37,0.049195,1
613,0.135033,2,0.033472,1
613,0.657552,6,0.055549,1
613,0.83,8,0.042821,1
613,0.675221,5,0.032589,1
870,0.397352,18,0.045352,1
870,0.476839,22,0.044815,1
613,0.967903,9,0.033666,1
613,0.784691,8,0.042212,1
613,0.551471,6,0.042368,1
870,0.998872,59,0.046924,1
613,0.501741,4,0.038673,1
613,0.691449,9,0.036336,1
613,0.804884,7,0.039099,1
870,0.802838,39,0.065094,1
613,0.655749,5,0.041049,1
613,0.430781,3,0.043595,1
870,0.372329,14,0.074008,1
613,0.753143,6,0.03949,1
870,0.768996,30,0.046505,1
613,0.886839,9,0.040198,1
870,0.79076,45,0.038009,1
1740,0.81518,26,0.05398,1
1740,0.448372,15,0.040938,1
613,0.162849,2,0.03175,1
613,0.225886,2,0.041641,1
613,0.108981,1,0.049509,1
613,0.465677,4,0.042918,1
1740,0.91907,32,0.040935,1
613,0.738694,8,0.046825,1
613,0.112532,1,0.039924,1
613,0.826344,8,0.045172,1
870,0.626035,40,0.041529,1
613,0.082857,1,0.037364,1
870,0.473812,31,0.059267,1
870,0.330808,16,0.048093,1
870,0.039306,2,0.044091,1
870,0.585211,29,0.03078,1
613,0.118379,1,0.028541,1
870,0.93007,34,0.059668,1
613,0.008412,0,0.04127,1
870,0.719682,33,0.040299,1
613,0.273608,4,0.029041,1
613,0.36309,3,0.04588,1
613,0.588907,5,0.049927,1
613,0.679711,6,0.036579,1
613,0.999294,7,0.047432,1
613,0.167847,1,0.043062,1
613,0.453772,3,0.03927,1
870,0.920635,36,0.03679,1
613,0.129898,1,0.037052,1
870,0.20285,10,0.057317,1
613,0.891847,8,0.047498,1
870,0.954468,45,0.05098,1
613,0.853887,7,0.042332,1
870,0.524348,24,0.043241,1
613,0.326557,3,0.043363,1
870,0.962692,41,0.05284,1
1740,0.8389,30,0.037372,1
613,0.085356,1,0.043822,1
613,0.313663,2,0.037276,1
870,0.92258,37,0.050808,1
613,0.602054,6,0.039883,1
613,0.929993,10,0.042504,1
613,0.731428,6,0.043744,1
870,0.417663,22,0.031211,1
870,0.395816,17,0.05336,1
613,0.931265,9,0.029528,1
613,0.779337,8,0.033344,1
613,0.629074,7,0.043277,1
613,0.828754,6,0.029208,1
613,0.808385,6,0.041206,1
613,0.239009,2,0.038177,1
613,0.534964,5,0.034291,1
613,0.266645,2,0.046478,1
613,0.600195,5,0.043875,1
613,0.119907,1,0.032464,1
613,0.464302,5,0.031867,1
613,0.990333,12,0.038516,1
870,0.710867,47,0.045661,1
613,0.181604,2,0.043694,1
613,0.097842,1,0.039651,1
613,0.687998,6,0.036817,1
870,0.897556,43,0.036432,1
613,0.116276,1,0.046187,1
613,0.928385,9,0.035901,1
870,0.536084,24,0.056026,1
613,0.101131,1,0.044695,1
613,0.878035,6,0.051933,1
613,0.753849,6,0.038051,1
613,0.94115,8,0.033147,1
613,0.805834,7,0.032358,1
870,0.867128,38,0.062798,1
613,0.463764,6,0.029389,1
870,0.453478,19,0.073315,1
870,0.858604,43,0.050516,1
613,0.96574,9,0.042268,1
613,0.644518,6,0.034641,1
870,0.965281,46,0.054924,1
613,0.618969,7,0.040537,1
613,0.359015,4,0.035351,1
613,0.084672,1,0.03291,1
870,0.18655,9,0.048458,1
870,0.9885,39,0.044377,1
1740,0.501818,10,0.038822,1
613,0.477429,7,0.055748,1
613,0.634795,9,0.046843,1
613,0.448792,4,0.038621,1
613,0.488935,5,0.043538,1
870,0.871897,46,0.06586,1
613,0.504985,4,0.043438,1
613,0.96803,7,0.046211,1
613,0.035708,0,0.044391,1
613,0.032234,0,0.046074,1
870,0.733382,25,0.051735,1
870,0.602701,34,0.044597,1
613,0.491434,5,0.042728,1
613,0.611556,6,0.039286,1
870,0.154499,11,0.046215,1
870,0.589439,26,0.057819,1
613,0.169825,2,0.051572,1
613,0.889292,9,0.034637,1
613,0.668974,6,0.031578,1
613,0.729137,6,0.031894,1
870,0.479982,22,0.037201,1
613,0.043341,0,0.04973,1
613,0.177354,1,0.036804,1
870,0.623898,26,0.043438,1
870,0.670413,38,0.069695,1
613,0.035044,0,0.043121,1
870,0.425887,13,0.050061,1
613,0.438086,4,0.043202,1
613,0.720919,6,0.04147,1
613,0.499133,4,0.028635,1
613,0.232989,2,0.036363,1
870,0.873935,37,0.035078,1
613,0.328214,3,0.034096,1
613,0.464331,4,0.032658,1
870,0.647914,32,0.053449,1
613,0.581378,5,0.03318,1
613,0.676341,5,0.040079,1
613,0.427998,4,0.040896,1
870,0.667855,28,0.040709,1
613,0.862771,10,0.055236,1
613,0.199399,1,0.030593,1
613,0.929864,6,0.039785,1
613,0.771944,6,0.049527,1
613,0.759822,5,0.034817,1
613,0.238533,2,0.035328,1
613,0.384948,4,0.045837,1
613,0.23308,2,0.04669,1
613,0.073515,1,0.047088,1
613,0.352668,3,0.044478,1
613,0.589057,6,0.038691,1
613,0.36054,4,0.041031,1
613,0.672407,7,0.043061,1
613,0.569408,6,0.046057,1
870,0.714605,42,0.048744,1
613,0.595119,5,0.035667,1
613,0.332837,3,0.043892,1
613,0.06786,1,0.038155,1
1740,0.415947,8,0.034895,1
613,0.41249,5,0.033224,1
870,0.166951,8,0.050438,1
613,0.272503,3,0.036802,1
870,0.595553,30,0.038655,1
613,0.844127,7,0.029101,1
613,0.047622,1,0.033802,1
1740,0.669229,15,0.037962,1
870,0.766632,39,0.044458,1
613,0.97911,7,0.039846,1
613,0.874937,6,0.041945,1
613,0.825231,6,0.03994,1
870,0.650091,26,0.045336,1
613,0.705862,6,0.031785,1
613,0.663715,7,0.042112,1
613,0.320662,3,0.041075,1
613,0.272911,3,0.028346,1
870,0.464286,26,0.052954,1
613,0.444151,4,0.034077,1
613,0.568961,5,0.039076,1
1740,0.722381,26,0.036616,1
613,0.185885,1,0.047076,1
1740,0.890224,27,0.053158,1
613,0.821552,7,0.044164,1
613,0.90176,8,0.043307,1
870,0.767991,36,0.041599,1
613,0.062252,1,0.051212,1
613,0.900996,9,0.055226,1
613,0.020313,0,0.04622,1
1740,0.226383,4,0.03987,1
1740,0.568253,23,0.057724,1
613,0.558677,6,0.032714,1
613,0.513662,6,0.051463,1
613,0.73271,6,0.043997,1
1740,0.731543,24,0.046844,1
613,0.106103,1,0.043555,1
870,0.910679,38,0.064883,1
613,0.709164,7,0.051389,1
870,0.940477,50,0.059684,1
613,0.263595,3,0.034089,1
613,0.042835,1,0.038562,1
870,0.453335,28,0.053872,1
870,0.844628,33,0.05125,1
870,0.869888,40,0.041144,1
870,0.069348,4,0.055817,1
613,0.169246,1,0.046392,1
870,0.892456,38,0.030475,1
613,0.099356,1,0.031542,1
870,0.754004,42,0.047694,1
613,0.347264,3,0.047204,1
613,0.289537,3,0.038853,1
870,0.595237,28,0.056603,1
613,0.112041,1,0.043732,1
613,0.919725,7,0.043861,1
613,0.646493,6,0.041038,1
613,0.512749,4,0.048544,1
613,0.842681,7,0.042587,1
613,0.050226,0,0.028944,1
613,0.822417,8,0.038337,1
870,0.955334,32,0.068134,1
613,0.471037,5,0.040396,1
613,0.299319,3,0.045771,1
613,0.831769,7,0.034876,1
613,0.187173,2,0.041185,1
613,0.80088,7,0.039837,1
613,0.279318,2,0.046326,1
870,0.615696,23,0.050887,1
613,0.003853,0,0.036932,1
613,0.59442,5,0.030887,1
613,0.428755,4,0.037699,1
613,0.340353,3,0.041949,1
613,0.954842,7,0.026134,1
613,0.992333,8,0.0489,1
870,0.699546,23,0.040678,1
870,0.9051,38,0.052498,1
1740,0.616482,20,0.028841,1
613,0.889383,9,0.052261,1
613,0.126585,1,0.042629,1
1740,0.511703,18,0.061486,1
613,0.801786,6,0.03528,1
870,0.54514,23,0.053174,1
870,0.693587,23,0.057009,1
613,0.905727,9,0.04687,1
870,0.584148,36,0.051075,1
613,0.63246,6,0.031102,1
613,0.311104,3,0.044119,1
1740,0.517262,18,0.051567,1
613,0.216516,2,0.037074,1
613,0.282268,2,0.042589,1
870,0.886597,33,0.035081,1
613,0.866978,9,0.030258,1
613,0.89775,10,0.043021,1
613,0.691354,7,0.028748,1
870,0.895506,46,0.049038,1
613,0.0403,0,0.039256,1
613,0.734937,5,0.038642,1
613,0.137536,2,0.036799,1
870,0.048895,3,0.05343,1
613,0.12726,1,0.03263,1
613,0.697982,6,0.053766,1
870,0.94737,42,0.047438,1
613,0.875459,10,0.043523,1
613,0.651287,8,0.034454,1
870,0.40395,26,0.037954,1
613,0.64859,5,0.033739,1
870,0.531576,21,0.04738,1
613,0.819219,7,0.041137,1
613,0.933807,8,0.0375,1
1740,0.928639,30,0.051372,1
870,0.634502,27,0.056424,1
613,0.785111,7,0.051975,1
613,0.139134,1,0.043595,1
613,0.125881,1,0.043454,1
870,0.838278,34,0.046596,1
613,0.055588,1,0.03157,1
613,0.641912,5,0.045682,1
870,0.950112,38,0.056342,1
613,0.073001,1,0.0344,1
613,0.7112,6,0.03915,1
870,0.92339,39,0.062729,1
613,0.383356,4,0.037355,1
870,0.111684,6,0.035743,1
870,0.554155,30,0.070271,1
613,0.970274,10,0.045851,1
870,0.372762,15,0.058378,1
613,0.611644,4,0.030298,1
613,0.001815,0,0.043832,1
870,0.961715,31,0.045387,1
613,0.9381,8,0.043649,1
870,0.937999,45,0.036028,1
1740,0.530501,23,0.029728,1
870,0.560622,24,0.046234,1
613,0.557028,6,0.04677,1
870,0.818427,34,0.043114,1
870,0.903036,45,0.050327,1
613,0.609352,5,0.039105,1
613,0.622393,5,0.037528,1
613,0.449088,4,0.0351,1
613,0.727161,8,0.042777,1
613,0.379087,4,0.043127,1
613,0.825138,9,0.042156,1
613,0.14918,1,0.038948,1
870,0.778328,30,0.052032,1
613,0.582235,4,0.040643,1
613,0.6872,5,0.048351,1
613,0.096346,1,0.045892,1
613,0.72363,6,0.035976,1
613,0.03127,0,0.046418,1
613,0.502715,4,0.047361,1
870,0.836895,35,0.051902,1
613,0.09308,1,0.034224,1
870,0.864157,53,0.048982,1
613,0.016417,0,0.032587,1
870,0.819953,32,0.05308,1
870,0.932493,39,0.050191,1
613,0.647448,6,0.031573,1
1740,0.189775,4,0.028229,1
613,0.120577,1,0.056034,1
870,0.379228,18,0.048717,1
613,0.755836,5,0.033239,1
613,0.576362,4,0.032344,1
613,0.319408,3,0.048875,1
613,0.739094,6,0.045724,1
613,0.532685,5,0.039034,1
613,0.301864,3,0.041077,1
613,0.811109,6,0.044744,1
613,0.150538,1,0.045135,1
613,0.811586,7,0.03905,1
613,0.371777,4,0.034649,1
613,0.817287,8,0.045218,1
613,0.449096,5,0.042187,1
870,0.822076,40,0.038028,1
870,0.556056,23,0.049415,1
613,0.637685,5,0.048351,1
870,0.518856,20,0.035489,1
1740,0.668395,25,0.037096,1
613,0.452777,4,0.037405,1
613,0.715003,6,0.04266,1
870,0.808611,36,0.045046,1
870,0.960736,53,0.042627,1
870,0.971765,66,0.05331,1
870,0.129648,5,0.055212,1
613,0.751132,5,0.031983,1
613,0.43207,3,0.043633,1
1740,0.412781,13,0.047217,1
613,0.605557,5,0.037229,1
613,0.73775,7,0.038202,1
613,0.199951,2,0.026407,1
870,0.750562,32,0.03596,1
870,0.949319,35,0.0499,1
1740,0.856606,31,0.04586,1
613,0.848629,7,0.039025,1
613,0.386949,3,0.048716,1
870,0.524612,22,0.042113,1
1740,0.523475,10,0.034599,1
613,0.185535,1,0.051777,1
613,0.224211,1,0.044336,1
613,0.090687,1,0.047415,1
870,0.886418,28,0.056007,1
613,0.529309,4,0.045451,1
613,0.17413,2,0.046565,1
613,0.987091,10,0.034378,1
870,0.985431,53,0.030852,1
613,0.621763,7,0.042359,1
613,0.336125,3,0.037208,1
870,0.396829,18,0.037912,1
613,0.784585,7,0.040654,1
1740,0.332521,6,0.039449,1
613,0.238759,2,0.041603,1
613,0.130422,1,0.037556,1
613,0.89791,7,0.046892,1
870,0.702173,29,0.047981,1
613,0.92736,7,0.046958,1
870,0.86506,33,0.056483,1
1740,0.561335,18,0.039706,1
613,0.871125,7,0.041134,1
613,0.511367,4,0.044617,1
613,0.815398,7,0.042678,1
613,0.037855,0,0.033044,1
870,0.911712,45,0.050177,1
613,0.835266,7,0.030033,1
613,0.672038,9,0.044689,1
613,0.734902,7,0.044731,1
613,0.339576,4,0.042184,1
613,0.6849,7,0.045416,1
613,0.855662,8,0.037075,1
613,0.71416,7,0.03906,1
613,0.646645,6,0.038558,1
613,0.450131,5,0.034175,1
613,0.831064,6,0.054378,1
613,0.412213,3,0.043582,1
613,0.505227,4,0.041722,1
613,0.074515,1,0.032989,1
870,0.904374,33,0.039516,1
1740,0.996548,28,0.036384,1
1740,0.764555,30,0.039659,1
613,0.887858,9,0.031431,1
613,0.403429,4,0.045658,1
613,0.408195,5,0.038097,1
613,0.82134,7,0.056723,1
613,0.223782,2,0.048303,1
870,0.677885,34,0.051878,1
613,0.917726,8,0.036174,1
613,0.345401,4,0.042009,1
613,0.394087,4,0.033937,1
1740,0.849911,32,0.024661,1
613,0.980238,8,0.045098,1
613,0.936237,5,0.040522,1
613,0.629765,4,0.034341,1
870,0.894213,28,0.05256,1
613,0.703614,6,0.039573,1
613,0.817903,7,0.034096,1
870,0.597829,27,0.04777,1
870,0.664338,32,0.057273,1
870,0.702896,30,0.045008,1
613,0.615208,5,0.049204,1
870,0.554246,25,0.049269,1
613,0.559937,4,0.038589,1
613,0.299769,2,0.032233,1
870,0.459642,16,0.062302,1
870,0.446476,21,0.043246,1
613,0.018601,0,0.034823,1
613,0.323486,3,0.039963,1
613,0.959301,7,0.040736,1
613,0.740682,6,0.048072,1
870,0.727739,33,0.055689,1
613,0.189122,2,0.03751,1
870,0.649163,30,0.052249,1
613,0.952668,9,0.038208,1
613,0.86329,10,0.036827,1
613,0.51457,4,0.047019,1
613,0.780512,6,0.045133,1
613,0.701579,6,0.046447,1
613,0.100152,1,0.056852,1
1740,0.113351,2,0.040648,1
613,0.031052,0,0.042253,1
870,0.96633,46,0.037606,1
613,0.307821,3,0.04255,1
613,0.172678,1,0.051669,1
613,0.234755,2,0.040807,1
870,0.803498,35,0.041925,1
1740,0.97851,23,0.041321,1
613,0.3953,4,0.033975,1
613,0.187813,1,0.045861,1
1740,0.37943,5,0.036451,1
1740,0.890265,27,0.051095,1
613,0.864072,7,0.040304,1
613,0.506993,4,0.033951,1
1740,0.385278,16,0.040487,1
870,0.890034,33,0.035359,1
613,0.600304,6,0.041441,1
613,0.75886,7,0.042524,1
613,0.726008,9,0.040755,1
870,0.847626,51,0.051471,1
613,0.783459,7,0.034007,1
613,0.81698,8,0.041853,1
613,0.401584,4,0.04575,1
870,0.965073,48,0.043053,1
613,0.737757,5,0.046683,1
613,0.501479,3,0.041638,1
870,0.944042,32,0.077874,1
613,0.127116,1,0.04715,1
1740,0.755501,27,0.04485,1
870,0.808717,27,0.049681,1
613,0.37828,4,0.039337,1
870,0.6713,30,0.068726,1
613,0.210675,2,0.045051,1
870,0.93876,35,0.063395,1
613,0.791146,7,0.038025,1
613,0.004359,0,0.040828,1
870,0.909629,32,0.041203,1
613,0.5835,5,0.031743,1
613,0.779592,7,0.035162,1
1740,0.583756,22,0.042724,1
1740,0.954133,28,0.03422,1
613,0.742644,5,0.04214,1
613,0.950725,7,0.042504,1
870,0.940932,39,0.052242,1
613,0.299071,3,0.036607,1
1740,0.910103,29,0.037461,1
